Delta_Mean,Theta_Mean,Alpha_Mean,Beta_Mean,Gamma_Mean,Dream_Description,Cluster
0.2891094624999999,0.12799820525,0.2617329825,0.31324259625,0.1144044265,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.20529696225,0.0894114499999999,0.2364257242499999,0.3213249824999999,0.09573542725,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2849652125,0.32448551,0.5937900525,0.09033059025,0.2250628375,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.19617736,0.1062782136999999,0.4176429775,0.2114908675,0.1197392735,"Walking through an old town, feeling nostalgic as you observe people.",2
0.4632162025,0.47422253,0.6079635925,0.19794171,0.22628454,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.0490585025,0.4861373694999999,0.81957412,0.2032613125,0.2824747999999999,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.10614284575,0.1037560724999999,0.6039899074999999,0.540944935,0.395571415,"Walking through an old town, feeling nostalgic as you observe people.",0
0.830111585,0.48189643,0.6075923175,0.3894612925,0.046258991,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.292000759,0.1381618994999999,0.25786778925,0.31297195125,0.1089270475,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.4473602,0.627586415,0.8501711925000001,0.23193713125,0.220808959,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.20181101925,0.161189005,0.270810116,0.2801789074999999,0.1117549224999999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.7121989774999999,0.5569944099999999,0.419698965,0.24158372925,0.0421669675,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.10311856325,0.1855217475,0.10395632675,0.1812843945,0.1604417365,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.2335998925,0.2010337649999999,0.938944255,0.3939459975,0.1218691015,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.103890705,0.07768888,0.6495978425,0.356610485,0.057794398,"Walking through an old town, feeling nostalgic as you observe people.",0
0.26330499,0.1260552175,0.1942328749999999,0.260477575,0.15455539425,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.8786526250000001,0.8792455325,0.82726652,0.4368024175,0.152498681,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.0217589152499999,0.1566216712499999,0.1196078625,0.1863383392499999,0.1619987925,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2858393125,0.1253884325,0.2297888524999999,0.3369292299999999,0.07917389175,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.05626725925,0.234428582575,0.535126360175,0.1906150385,0.20347423275,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.505710545,0.428899765,0.4710022849999999,0.0387447214999999,0.2280119649999999,"A strange sensation of falling into an abyss, yet feeling peaceful.",1
0.0622199124999999,0.0348940449999999,0.402723555,0.065932286,0.336693904,"Walking through an old town, feeling nostalgic as you observe people.",1
0.07084038325,0.30488239875,0.7808951825000001,0.3932831725,0.4543656325,"Walking through an old town, feeling nostalgic as you observe people.",0
0.2392376875,0.291579305,0.7567511050000001,0.38451283,0.08462156475,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.740603855,0.675763875,0.633018565,0.3663578975,0.024079044,"Drifting in an endless dark space, floating weightlessly.",3
0.0717848924999999,0.0390260585999999,0.12623964,0.2559190325,0.22929855675,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.106965115,0.27078991875,0.96026808,0.35207380875,0.21074235625,"Reliving a cherished memory, seeing familiar faces and places.",0
0.813743045,0.5938822375,0.3967077325,0.222364128,0.0532907775,"Drifting in an endless dark space, floating weightlessly.",3
0.078659525,0.04054235875,0.7036779625,0.4619920025,0.3881431121749999,"Walking through an old town, feeling nostalgic as you observe people.",0
0.18013669675,0.1650469124999999,0.251325711,0.270785235,0.1233052574999999,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.3189156682499999,0.347461897,0.5742747175,0.1360403335,0.03931879,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.0725676912499999,0.086337782,0.451718185,0.1130226504999999,0.2733817925,"Walking through an old town, feeling nostalgic as you observe people.",1
0.03128772,0.0237054525,0.690026316,0.168739211325,0.1960229607499999,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.275497233,0.055596624,0.6787044675,0.4476147825,0.0219571025,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.11228189,0.2562565045,0.9564516575,0.351491125,0.18661132375,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.260319495,0.3341712475,0.98031264,0.27540210125,0.070921908,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",0
0.1516303674999999,0.33899724875,0.9314619575,0.19082925825,0.0898482675,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.017831731,0.20800848825,0.592805675,0.0754442657499999,0.168413652,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.48863609125,0.449277916,0.6135839750000001,0.2157905199999999,0.2098138337499999,"Sitting on a mountaintop, meditating under a sky full of stars.",1
0.47026983375,0.54730816,0.481672245,0.3313679425,0.0015922417499999,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.5979659025,0.5658133175,0.8020013925,0.27034101175,0.1662707625,"Sitting on a mountaintop, meditating under a sky full of stars.",3
0.46195551,0.4066460034,0.4405074825,0.2379585925,0.03640832425,"An unclear dream where time feels frozen, but emotions linger.",3
0.39522265,0.341715411,0.887777075,0.369371855,0.23615956125,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.13562003,0.1050609875,0.3489104425,0.1571269891,0.2179681425,"Walking through an old town, feeling nostalgic as you observe people.",2
0.5098196349999999,0.23103830825,0.3197416925,0.11906673875,0.15699574,"An unclear dream where time feels frozen, but emotions linger.",1
0.9365584425,0.5683517907,0.6981379400000001,0.198913939675,0.10423944,"Drifting in an endless dark space, floating weightlessly.",3
0.9057024,0.643356385,0.597364615,0.28239848075,0.14032701675,"Drifting in an endless dark space, floating weightlessly.",3
0.5428100299999999,0.4573050899999999,0.3827427124999999,0.228484952,0.0650549974999999,"An unclear dream where time feels frozen, but emotions linger.",3
0.0396657659999999,0.3351924625,0.81416483,0.4488327425,0.45307041,"Walking through an old town, feeling nostalgic as you observe people.",0
0.2891094624999999,0.12799820525,0.2617329825,0.31324259625,0.1144044265,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.9933871075,0.8108249059999999,0.947381695,0.35076586,0.0405861605,"Drifting in an endless dark space, floating weightlessly.",3
0.65685054,0.5143902615,0.5897047849999999,0.1097416285,0.0829774435,"Drifting in an endless dark space, floating weightlessly.",3
0.8527019874999999,0.52007603,0.5407142075,0.1862271125,0.038442735,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.9049402275,0.7025355175,0.5257308425,0.213381949325,0.0392227525,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.254683015,0.0856778307499999,0.25852375,0.2781314225,0.13949844,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.9265764925,0.706846615,0.50329282,0.1851817035,0.0358932725,"An unclear dream where time feels frozen, but emotions linger.",3
0.8527019874999999,0.52007603,0.5407142075,0.1862271125,0.038442735,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.309569800875,0.3160037225,0.6341812125,0.1130046774999999,0.2345906699999999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.7868136775,0.53906340875,0.7111851150000001,0.223990638,0.1637570725,"An unclear dream where time feels frozen, but emotions linger.",3
0.18013669675,0.1650469124999999,0.251325711,0.270785235,0.1233052574999999,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.6265914149999999,0.25063980425,0.5110224725,0.171850044,0.1921904912499999,"An unclear dream where time feels frozen, but emotions linger.",1
0.795943765,0.4612219875,0.4348808349999999,0.253641538,0.035917845,"Drifting in an endless dark space, floating weightlessly.",3
0.2734824975,0.186006200175,0.5609213925000001,0.1699408685,0.226006595,"Reliving a cherished memory, seeing familiar faces and places.",1
0.2806575875,0.105128688325,0.255920016,0.29544133375,0.1283683374999999,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.07755283,0.283372805,0.7885765075,0.4574146625,0.2262145235,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.08479459075,0.17939825825,0.10096122975,0.18265242275,0.151666804,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.17619808075,0.315853897675,0.94955537,0.464057775,0.1513573325,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.7314446575,0.6184181725,0.393637535,0.2207405325,0.051129365,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.0986868849999999,0.06266082475,0.12581028,0.2360160925,0.2055526735,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.2506804825,0.1025561899999999,0.2273008369999999,0.3352055275,0.0851507355,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.492856176,0.290797356675,0.64896338,0.26925571,0.16740083,"Walking through an old town, feeling nostalgic as you observe people.",1
0.96525015,0.75492387625,0.7609735275,0.3157594375,0.0883889885,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.5428100299999999,0.4573050899999999,0.3827427124999999,0.228484952,0.0650549974999999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.1245186324999999,0.41741106,1.137664145,0.4655761375,0.2953596525,"Reliving a cherished memory, seeing familiar faces and places.",0
0.698465345,0.4544763225,0.44184634,0.289581565,0.1774885525,"Drifting in an endless dark space, floating weightlessly.",3
0.11183560825,0.1939122075,0.125714471,0.18233909775,0.163458741,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.3659228235,0.4253066542499999,0.654002944,0.1030056865,0.3060555835,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.2030885607499999,0.0888207525,0.2239364804999999,0.29217519025,0.13059775175,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.040726660675,0.273654254,0.534096774,0.20593357425,0.267226952,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.518492625,0.681068645,0.7500077025,0.1961955804999999,0.20918746625,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.618655395,0.3780403499999999,0.8400493625000001,0.3679066125,0.0270717625,"Walking through an old town, feeling nostalgic as you observe people.",3
0.2305834375,0.25808681825,0.700147905,0.1794719424999999,0.1003611735,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.0236381614999999,0.0613212324999999,0.6066368400000001,0.0750789435,0.28744508,"Reliving a cherished memory, seeing familiar faces and places.",1
0.17879881175,0.1781189775,0.2448780435,0.264503745,0.1318244925,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.059364555,0.21632681825,0.06412697875,0.240076595,0.0678131175,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.5085245700000001,0.5902076075,0.7549582275,0.1599762625,0.3393979474999999,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.20001579325,0.3217178994999999,0.71746656,0.08244589375,0.2425880405,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.154475224,0.1801113265,0.53937765875,0.166365974,0.19845059725,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.2134787345,0.189709395,0.58372972975,0.3923741625,0.277050875,"Reliving a cherished memory, seeing familiar faces and places.",0
0.525141985,0.6898921250000001,0.7308658225,0.20301561875,0.20499833625,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",3
0.819682995,0.56103205875,0.65423208,0.3148219775,0.117395206,"An unclear dream where time feels frozen, but emotions linger.",3
0.226583795,0.1139706275,0.239452228,0.3010258234999999,0.12864447675,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.425596884,0.42339842,0.4721792299999999,0.13810569075,0.0774857475,"Reliving a cherished memory, seeing familiar faces and places.",1
0.2359076674999999,0.1157371725,0.2005760549999999,0.2708474537499999,0.15132734675,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.2030885607499999,0.0888207525,0.2239364804999999,0.29217519025,0.13059775175,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
1.0102258675,0.62793267,0.47255214,0.28363370525,0.15249942,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.8392597175000001,0.674442875,0.70640013,0.373649325,0.125743761,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.9447127075,0.6662752949999999,0.6020268525,0.31970150325,0.1241999774,"Drifting in an endless dark space, floating weightlessly.",3
0.2315990775,0.275276225,0.027389875,0.1955392125,0.1293110774999999,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.69690989,0.55322158,0.4208962924999999,0.2377193435,0.0374884774999999,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.2806575875,0.105128688325,0.255920016,0.29544133375,0.1283683374999999,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.5611029,0.6829764075,0.5104301099999999,0.3589230399999999,0.0901247534999999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.17879881175,0.1781189775,0.2448780435,0.264503745,0.1318244925,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.8583280175000001,0.35327968635,0.3507937895,0.23110508075,0.15678697,"An unclear dream where time feels frozen, but emotions linger.",3
0.2806575875,0.105128688325,0.255920016,0.29544133375,0.1283683374999999,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.1148696625,0.0672339124999999,0.68640386,0.395362376,0.3359169764999999,"Walking through an old town, feeling nostalgic as you observe people.",0
0.21191581975,0.5582706275,0.7741520850000001,0.18253369,0.1521920316499999,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.155217955,0.074307575,0.5830378875,0.3165260575,0.0924655175,"A deep, introspective dream where thoughts flow like a gentle stream.",2
0.021218555,0.1686658425,0.654953671,0.3725848925,0.17568396775,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.2458816449999999,0.29291049,0.0263175575,0.2116673425,0.1047396425,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.1599347937499999,0.1959663325,0.7184248424999999,0.2734678675,0.218967115,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.221290655,0.09931186425,0.2382979337499999,0.312099975,0.10861448775,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.0587535174999999,0.0205794614999999,0.8077395,0.4860618049999999,0.4180144495,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.29587081,0.148513697,0.2443152224999999,0.318004235,0.097162141,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
1.1057520625,0.8294033999999999,0.8912154999999999,0.4355810445,0.0869027375,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.5906238885,0.330927009175,0.52235429625,0.282822296,0.1025716975,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.56154587,0.550164689,0.435653525,0.35867955,0.096994926,"An unclear dream where time feels frozen, but emotions linger.",3
0.810368295,0.4649148899999999,0.4737710075,0.2336043217499999,0.2072554805,"Drifting in an endless dark space, floating weightlessly.",3
0.69575751,0.421837345,0.708308295,0.3438657885,0.0694324425,"Walking through an old town, feeling nostalgic as you observe people.",3
0.18364378575,0.248869241975,0.8136273150000001,0.4190674424999999,0.3292339199999999,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.289414925,0.1185365663075,0.25843217125,0.307305205,0.1191144,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.24125929475,0.5691624550000001,0.7545869337500001,0.1231361135,0.1774381991499999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.85886946,0.8771644074999999,0.8368411925,0.2480045905,0.1531430485,"Walking through a tranquil forest, listening to the sound of rustling leaves.",3
0.0602669525,0.0125946429999999,0.1011039275,0.1170588033,0.2379357662499999,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.0086055012499999,0.135445764,0.109214435,0.1910348184999999,0.187985075,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.253828079,0.2184177675,0.542830965,0.195832872,0.2726733725,"Walking through an old town, feeling nostalgic as you observe people.",1
0.049534844,0.14586655625,0.2260305574999999,0.242715114,0.2063902825,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.8117900100000001,0.560041695,0.5969931350000001,0.23414620425,0.16026466425,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.1109542125,0.1902224175,0.9799631175,0.3498635625,0.14986621625,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.2923224925,0.3260744599999999,0.42834298,0.1750242875,0.318279025,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",1
0.04857742225,0.33728834875,0.57368905,0.1511885905,0.16571954915,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.49419385,0.66572381,0.7455667475000001,0.2209868882499999,0.20737332875,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.8121608975000001,0.7021876,0.6186981375,0.3694710845,0.07676236775,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.2853365425,0.44008040475,0.58022586,0.5230599425,0.3334844274999999,"Walking through an old town, feeling nostalgic as you observe people.",0
0.14830331,0.2512566625,0.9788935925,0.3722872925,0.3148543475,"Reliving a cherished memory, seeing familiar faces and places.",0
0.96965935,0.7757197174999999,0.8032412075,0.402712797,0.03524175,"Drifting in an endless dark space, floating weightlessly.",3
0.2156971509999999,0.10193899,0.2102851949999999,0.282872636,0.14125092425,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.7620110775000001,0.544827865,0.363647281,0.210516451,0.019675575,"An unclear dream where time feels frozen, but emotions linger.",3
0.4513248025,0.1976812675,0.4272882575,0.312742475,0.03039287575,"A deep, dreamless sleep with faint echoes of distant voices.",2
0.685170575,0.43855283875,0.4219540014999999,0.3030912675,0.1667831975,"Drifting in an endless dark space, floating weightlessly.",3
0.2075123275,0.23663442,0.51912149,0.23437887925,0.0957026109999999,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",2
0.8926640725000001,0.6338317575,0.7434957,0.189871104,0.1765256609999999,"Drifting in an endless dark space, floating weightlessly.",3
0.254683015,0.0856778307499999,0.25852375,0.2781314225,0.13949844,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.258957503,0.2896032899999999,0.8917551475000001,0.4714227425,0.1908779625,"A deep, introspective dream where thoughts flow like a gentle stream.",0
1.141199005,0.7634455149999999,0.758482975,0.3875822515,0.0291433645,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.26330499,0.1260552175,0.1942328749999999,0.260477575,0.15455539425,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.028373851,0.131125440625,0.54294216,0.20286213175,0.2404667124999999,"A deep, introspective dream where thoughts flow like a gentle stream.",1
0.0217589152499999,0.1566216712499999,0.1196078625,0.1863383392499999,0.1619987925,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.361664855,0.0816016749999999,0.61880698,0.47473354,0.0231129082499999,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.078659525,0.04054235875,0.7036779625,0.4619920025,0.3881431121749999,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.542922825,0.671516985,0.5229960325,0.35906152,0.0953225185,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",3
0.5067399300000001,0.5686304575,0.93828209,0.4749188975,0.1521567455,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",0
0.12293902675,0.0826940674999999,0.6617708325,0.36166502,0.0624119774999999,"Reliving a cherished memory, seeing familiar faces and places.",0
0.0768740899999999,0.2753565775,0.910341595,0.440062945,0.28536047325,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.38151297,0.2868581349999999,0.7197152250000001,0.3161227574999999,0.069039235,"Walking through an old town, feeling nostalgic as you observe people.",3
0.3794827125,0.2607098575,0.7719616275,0.3237762899999999,0.131738954625,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.17879881175,0.1781189775,0.2448780435,0.264503745,0.1318244925,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.643206305,0.5544142875,0.808727815,0.28119585075,0.1116764399999999,"A deep, introspective dream where thoughts flow like a gentle stream.",3
0.6226532225,0.50130046,0.5470016725,0.0153571195,0.14030619675,"Drifting in an endless dark space, floating weightlessly.",1
0.6871930900000001,0.5581999287499999,0.7110562575,0.152364956,0.2425119325,"Walking through an old town, feeling nostalgic as you observe people.",1
0.2110871385,0.4822647075,0.6598896675,0.25598394125,0.325474915,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.0431744212499999,0.076378821,0.0143176074999999,0.037310983,0.28804269,"A thrilling dream of running through a neon-lit futuristic city, dodging obstacles.",2
0.6089306336,0.6036041999999999,0.6861302425,0.18358173825,0.309807075,"Walking through an old town, feeling nostalgic as you observe people.",1
0.059364555,0.21632681825,0.06412697875,0.240076595,0.0678131175,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.2156971509999999,0.10193899,0.2102851949999999,0.282872636,0.14125092425,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.0583275499999999,0.21079276925,0.9007968725,0.3743072125,0.0543571175,"Reliving a cherished memory, seeing familiar faces and places.",0
0.1500620675,0.0194605724999999,0.7504842899999999,0.372647215,0.0518694462499999,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.0199766429999999,0.299211015,0.5576226059999999,0.2912706834999999,0.2651392735,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.08479459075,0.17939825825,0.10096122975,0.18265242275,0.151666804,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.2225489599999999,0.348480465,0.9948199675,0.39618287,0.203960545625,"Walking through an old town, feeling nostalgic as you observe people.",0
0.7620110775000001,0.544827865,0.363647281,0.210516451,0.019675575,"Drifting in an endless dark space, floating weightlessly.",3
0.212340465,0.0978492025,0.23556085425,0.29943397,0.12841517425,"Flying high above mountains, feeling the wind rushing past as you soar.",2
0.11989654,0.0595120649999999,0.6777636149999999,0.4124672287499999,0.351987475,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.8359389199999999,0.4894022924999999,0.45589415,0.2806004049999999,0.1645424975,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.0132462124999999,0.257865127,0.82853418,0.43980396,0.2059992895,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.1470841534999999,0.24254203075,0.87739104,0.31117736,0.0466046585,"Reliving a cherished memory, seeing familiar faces and places.",0
0.4252372988499999,0.37992414575,0.9531340125,0.488612885,0.25379438875,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.0373678962499999,0.1747277119999999,0.127162295,0.18123305425,0.1407229375,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.6835795225,0.36665580175,0.5468532275,0.2046949049999999,0.2168988287499999,"A strange sensation of falling into an abyss, yet feeling peaceful.",1
0.160036715,0.3385782,1.08360549,0.4176244325,0.2872014375,"Sitting on a mountaintop, meditating under a sky full of stars.",0
1.0114807425,0.7837337725,0.766573255,0.353643539,0.0371817104999999,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.50667937325,0.0974009825,0.696868185,0.5190154325,0.2906406075,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.729756281,0.66121957,0.722050745,0.245002433744,0.2149448602499999,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.1128655425,0.2118738399999999,0.975588915,0.3520100475,0.1561979365,"Reliving a cherished memory, seeing familiar faces and places.",0
0.56442676,0.461349445,0.5151848215,0.086586605,0.0993186135,"An unclear dream where time feels frozen, but emotions linger.",1
0.300077087,0.29195327,0.676950435,0.2541603209999999,0.01043547525,"Reliving a cherished memory, seeing familiar faces and places.",3
0.885599185,0.6262899175,0.7435087499999999,0.202612755,0.166177296,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.65144033275,0.45132351075,0.6105950600000001,0.24392175515,0.14297314925,"Drifting in an endless dark space, floating weightlessly.",3
0.0188206625,0.0514306425,0.43757467,0.037288054,0.309945548,"A peaceful dream of sitting on the beach, watching the sunset while birds fly overhead.",1
0.05307202575,0.1785774487499999,0.1135450815,0.18329888525,0.1382000275,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.25301828925,0.4609937134999999,0.7065654175,0.21075232625,0.34603638,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.7742453275,0.544787785,0.3757184994999999,0.20704558825,0.0031371999999999,"An unclear dream where time feels frozen, but emotions linger.",3
0.20894298225,0.474764625,0.6225559875,0.12580381925,0.18758138415,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.2460229675,0.2739878455,0.657617405,0.2389558399999999,0.1614844135,"Walking through a tranquil forest, listening to the sound of rustling leaves.",1
0.5099373100000001,0.656152255,0.5384171875,0.36068161075,0.09250539225,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",3
0.8658601775,0.6941685875,0.5270334050000001,0.21498428825,0.04401806,"A deep, dreamless sleep with faint echoes of distant voices.",3
0.213171855,0.5586651675,0.775130925,0.18188010525,0.17103828525,"Standing in a lush green meadow, feeling the warm sunlight on your skin.",1
0.0396657659999999,0.3351924625,0.81416483,0.4488327425,0.45307041,"Reliving a cherished memory, seeing familiar faces and places.",0
0.0585432775,0.0113208199999999,0.784954275,0.4848798075,0.41748237175,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.10311856325,0.1855217475,0.10395632675,0.1812843945,0.1604417365,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.435429715,0.3001149925,0.5875540100000001,0.29408400775,0.00429326025,"Walking through an old town, feeling nostalgic as you observe people.",3
0.22459803,0.208383576,0.5430242175,0.1817878775,0.279304825,"Walking through an old town, feeling nostalgic as you observe people.",1
0.0986868849999999,0.06266082475,0.12581028,0.2360160925,0.2055526735,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.068323935,0.07275134475,0.1126297575,0.23103168775,0.225153526,"Flying high above mountains, feeling the wind rushing past as you soar.",2
1.19558393,0.76154861,0.6807478075,0.3988272264999999,0.0555251895,"An unclear dream where time feels frozen, but emotions linger.",3
0.979661375,0.795505338,0.8769949050000001,0.331624345,0.0672715383,"Drifting in an endless dark space, floating weightlessly.",3
0.07249466,0.2878134525,1.0851145125,0.3463692,0.144610515,"Walking through an old town, feeling nostalgic as you observe people.",0
0.16374781175,0.1586949819999999,0.210925366,0.24293845,0.0913888649999999,"Diving into the depths of the ocean, surrounded by glowing sea creatures.",2
0.5949434299999999,0.495626525,0.55427018,0.1897762224999999,0.243335385,"A deep, dreamless sleep with faint echoes of distant voices.",1
0.4360279625,0.0033137099999999,0.6734990175,0.4593619625,0.24725719825,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.95829219,0.6644523274999999,0.5060467224999999,0.27135132175,0.0627912625,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.08740677,0.05786664125,0.125409655,0.2411632075,0.216939489,"Exploring an ancient temple hidden deep in the jungle, filled with secrets.",2
0.4301602155,0.6311213499999999,1.01492695,0.490217774,0.123748903,"Floating in a small boat on a calm lake, watching the moon reflect on the water.",0
0.0969461642499999,0.0117899775749999,0.8494308850000001,0.4226463125,0.1144773375,"Sitting on a mountaintop, meditating under a sky full of stars.",0
0.143481365,0.1108600775,0.7256388650000001,0.37453903,0.05125912675,"A deep, introspective dream where thoughts flow like a gentle stream.",0
0.8096429700000001,0.6983316075,0.626010445,0.37826766,0.08056234525,"A strange sensation of falling into an abyss, yet feeling peaceful.",3
0.02133473325,0.081949686,0.57263658,0.08674441075,0.01912251375,"A deep, introspective dream where thoughts flow like a gentle stream.",2
